Yr,Day,Hr,Mn,Sec,Fr,Code,Sig,Latitude,Longitude,GpsAge
5,214,9,36,46,8245,240,99,61.59479,-144.435815,1
5,214,9,36,47,8245,240,101,61.59433667,-144.43513,0
5,214,9,36,48,8245,240,99,61.59410833,-144.4347917,0
5,214,9,37,2,8364,130,121,61.59091167,-144.4300567,1
5,214,9,37,2,8364,130,121,61.59091167,-144.4300567,1
5,214,9,37,25,8165,230,120,61.58518667,-144.423315,1
5,214,9,37,26,8165,230,121,61.58492167,-144.4230783,1
5,214,9,37,37,8245,240,116,61.58201833,-144.4204133,1
5,214,9,37,38,8245,240,116,61.58176333,-144.4201633,1
5,214,9,37,55,8364,130,112,61.577305,-144.4161067,1
5,214,9,37,56,8364,130,109,61.57702,-144.4158967,1
5,214,9,38,18,8165,230,118,61.57058833,-144.4123633,1
5,214,9,38,19,8165,230,120,61.57029,-144.4122167,1
5,214,9,38,36,8245,240,101,61.56526667,-144.4098383,1
5,214,9,38,36,8245,240,99,61.56526667,-144.4098383,1
5,214,9,38,37,8245,240,100,61.564965,-144.4097017,1
5,214,9,38,55,8364,130,101,61.55966833,-144.4071183,0
5,214,9,38,56,8364,130,100,61.55937667,-144.4069633,1
5,214,9,38,58,8364,130,97,61.55878333,-144.4066617,1
5,214,9,38,59,8364,130,103,61.558485,-144.4065167,1
5,214,9,39,0,8364,130,98,61.55818333,-144.406375,1
5,214,9,39,1,8364,130,95,61.55788,-144.4062383,1
5,214,9,39,2,8364,130,97,61.55757667,-144.406105,1
5,214,9,39,37,8165,230,100,61.54700833,-144.4020967,0
5,214,9,39,38,8165,230,101,61.54668833,-144.4020533,0
5,214,9,39,45,8205,20,104,61.54447667,-144.401705,0
5,214,9,39,45,8205,20,109,61.54447667,-144.401705,0
5,214,9,40,13,8383,30,98,61.53606333,-144.4000583,1
5,214,9,40,23,8066,13,133,61.53259333,-144.40067,0
5,214,9,40,24,8066,10,134,61.532285,-144.4007517,0
5,214,9,40,40,8205,20,120,61.52730333,-144.4009217,0
5,214,9,40,40,8205,20,117,61.52730333,-144.4009217,0
5,214,9,40,41,8205,20,116,61.52698667,-144.4008633,0
5,214,9,41,2,8383,30,107,61.52105667,-144.396305,1
5,214,9,41,3,8383,30,106,61.52081,-144.3958667,0
5,214,9,41,19,8066,10,104,61.51742333,-144.38664,1
5,214,9,41,19,8066,10,110,61.51742333,-144.38664,1
5,214,9,41,20,8066,10,105,61.51728167,-144.3859883,1
5,214,9,53,38,8126,50,97,61.40137667,-144.0352633,1
5,214,9,53,39,8126,50,105,61.40125333,-144.0346917,1
5,214,9,53,40,8126,50,108,61.40113,-144.0341233,1
5,214,9,54,23,8126,50,106,61.39610667,-144.0092417,0
5,214,9,54,24,8126,50,109,61.39600667,-144.0086417,0
5,214,11,18,41,8265,240,101,61.35084167,-143.2381517,0
5,214,11,18,42,8265,240,107,61.35108333,-143.2385667,0
5,214,11,18,43,8265,240,104,61.351325,-143.2389867,0
5,214,11,19,0,8265,240,108,61.35164167,-143.2485083,1
5,214,11,19,1,8265,240,104,61.35144167,-143.2490883,1
5,214,11,19,2,8265,240,103,61.35126833,-143.2497067,1
5,214,11,19,3,8265,240,102,61.35113,-143.2503633,1
5,214,11,19,4,8265,240,100,61.35096833,-143.251775,0
5,214,11,19,5,8265,240,99,61.35096833,-143.251775,1
5,214,11,19,7,8265,240,101,61.35107333,-143.2539733,0
5,214,11,19,8,8265,240,108,61.35121,-143.254665,0
5,214,11,19,10,8265,240,107,61.35158333,-143.2559383,0
5,214,11,19,10,8265,240,106,61.35158333,-143.2559383,0
5,214,11,19,12,8265,240,107,61.35209,-143.25693,1
5,214,11,19,13,8265,240,112,61.35238,-143.25726,0
5,214,11,19,14,8265,240,112,61.352685,-143.2574883,0
5,214,12,17,47,8225,80,104,60.87826333,-142.85441,0
5,214,12,17,49,8225,80,100,60.87865,-142.8556467,0
5,214,12,17,50,8225,80,101,60.87888167,-142.8562017,0
5,214,12,17,54,8245,50,100,60.87997833,-142.8580167,0
5,214,12,17,54,8245,50,92,60.87997833,-142.8580167,0
5,214,12,17,55,8245,50,100,60.88026333,-142.8584383,0
5,214,12,17,56,8245,50,103,60.88054667,-142.8588683,0
5,214,12,18,40,8245,50,96,60.884105,-142.8557367,1
5,214,12,18,41,8245,50,100,60.88383333,-142.8562133,1
5,214,12,24,43,8265,80,107,60.89240833,-143.0911583,0
5,214,12,24,44,8265,80,110,60.89250667,-143.0919017,0
5,214,12,24,45,8265,80,109,60.892625,-143.0926283,0
5,214,12,57,18,8364,90,117,61.03105,-144.3156783,1
5,214,12,57,20,8364,90,113,61.03104667,-144.3164083,1
5,214,12,57,21,8364,90,109,61.03105,-144.317145,1
5,214,12,57,37,8146,0,109,61.03519333,-144.3233817,1
5,214,12,57,37,8146,0,115,61.03519333,-144.3233817,1
5,214,12,57,39,8146,0,113,61.035485,-144.323015,1
5,214,12,57,40,8146,0,105,61.03575333,-144.32258,1
5,214,12,57,40,8146,0,107,61.03575333,-144.32258,1
5,214,12,58,4,8364,90,106,61.032575,-144.319775,0
5,214,12,58,4,8364,90,107,61.032575,-144.319775,0
5,214,13,3,13,8245,170,101,61.023185,-144.42322,0
5,214,13,4,2,8165,40,98,61.03101333,-144.4444883,0
5,214,13,4,3,8165,43,100,61.03130333,-144.4447333,0
5,214,13,4,4,8165,40,89,61.03159333,-144.4449567,0
5,214,13,5,29,8165,40,93,61.03066833,-144.4504317,2
5,214,13,5,30,8165,40,104,61.03027167,-144.4521217,0
5,214,13,5,43,8245,170,90,61.028725,-144.45965,1
5,214,13,6,23,8165,40,102,61.02589333,-144.4848917,1
5,214,13,6,25,8165,40,92,61.02586667,-144.485575,1
5,214,13,6,54,8045,90,105,61.02441,-144.5049817,0
5,214,13,6,56,8045,90,104,61.02441,-144.5049817,2
5,214,13,7,3,8086,750,114,61.02163333,-144.5076117,0
5,214,13,7,4,8086,750,116,61.02130667,-144.5078183,0
5,214,13,7,29,8306,110,97,61.014965,-144.5028233,1
5,214,13,7,50,8045,90,110,61.01951667,-144.49729,1
5,214,13,7,51,8045,90,109,61.01963167,-144.4978483,1
5,214,13,16,39,8146,260,99,61.04354667,-144.7536867,0
5,214,13,16,41,8146,260,91,61.04385833,-144.7546633,0
5,214,13,17,2,8146,260,101,61.04926833,-144.7580783,1
5,214,13,17,3,8146,260,104,61.04952833,-144.7577717,1
5,214,13,17,4,8146,260,100,61.04977,-144.7574167,0
5,214,13,17,5,8146,260,103,61.04999833,-144.7570133,0
5,214,13,17,5,8146,260,110,61.04999833,-144.7570133,0
5,214,13,17,7,8146,260,107,61.050395,-144.7560683,1
5,214,13,17,17,8146,260,107,61.050875,-144.7498083,1
5,214,13,17,18,8146,260,107,61.05077333,-144.7492133,0
5,214,13,20,27,8045,150,98,61.02938667,-144.8650517,0
5,214,13,20,28,8045,150,101,61.02920667,-144.8656833,1
5,214,13,20,54,8225,260,98,61.02259,-144.8789783,1
5,214,13,20,54,8225,260,100,61.02259,-144.8789783,1
5,214,13,21,8,8345,30,103,61.01946,-144.8870167,1
5,214,13,21,10,8345,30,103,61.019265,-144.8876583,1
5,214,13,21,23,8045,150,116,61.01665833,-144.8967867,1
5,214,13,21,23,8045,150,110,61.01665833,-144.8967867,1
5,214,13,21,57,8345,30,111,61.01475,-144.9198817,1
5,214,13,21,58,8345,30,111,61.01501333,-144.9212483,0
5,214,13,32,25,8345,30,104,61.04029167,-144.9263183,0
5,214,13,32,26,8345,30,104,61.04032,-144.925675,0
5,214,13,35,3,8165,170,99,61.06907667,-144.84667,1
5,214,13,35,5,8165,170,98,61.06941833,-144.8463933,1
5,214,13,35,18,8265,0,98,61.07395833,-144.8415567,1
5,214,13,35,18,8265,0,96,61.07395833,-144.8415567,1
5,214,13,35,25,8306,260,100,61.07598667,-144.8384283,0
5,214,13,36,2,8066,120,95,61.08586167,-144.8205333,1
5,214,13,36,8,8103,63,113,61.08694333,-144.8169167,1
5,214,13,36,9,8103,60,114,61.08714667,-144.8163317,1
5,214,13,36,10,8103,60,113,61.087375,-144.8157817,1
5,214,13,36,11,8103,60,115,61.08762833,-144.8152667,1
5,214,13,36,12,8103,60,115,61.0879,-144.8147833,1
5,214,13,36,12,8103,60,115,61.0879,-144.8147833,1
5,214,13,36,32,8265,0,123,61.094875,-144.8132333,0
5,214,13,36,32,8265,0,121,61.094875,-144.8132333,0
5,214,13,36,38,8306,260,98,61.09683833,-144.81534,0
5,214,13,36,38,8306,260,93,61.09683833,-144.81534,0
5,214,13,39,27,8045,110,103,61.14529167,-144.8981817,0
5,214,13,39,29,8045,110,100,61.14602667,-144.8986667,0
5,214,13,39,29,8045,110,97,61.14602667,-144.8986667,0
5,214,13,41,17,8184,10,103,61.18639333,-144.8840467,1
5,214,13,41,18,8184,10,104,61.18672333,-144.8836917,1
5,214,13,41,32,8306,240,90,61.19142167,-144.8790733,0
5,214,13,41,33,8306,240,91,61.191765,-144.8787883,0
5,214,13,42,2,8184,10,114,61.20216,-144.8704133,1
5,214,13,42,3,8184,10,113,61.20251333,-144.8701017,1
5,214,13,42,3,8184,10,111,61.20251333,-144.8701017,1
5,214,13,42,19,8306,240,108,61.20816667,-144.8652583,1
5,214,13,42,20,8306,240,107,61.20852167,-144.86495,1
5,214,13,42,36,8405,150,109,61.21425333,-144.860375,0
5,214,13,42,46,8086,60,99,61.21831667,-144.8608117,0
5,214,13,42,47,8086,60,94,61.21831667,-144.8608117,1
5,214,13,42,49,8086,160,111,61.21831667,-144.8608117,3
5,214,13,42,50,8086,160,109,61.21831667,-144.8608117,4
5,214,13,42,50,8086,60,98,61.21831667,-144.8608117,4
5,214,13,43,12,8265,90,93,61.22704,-144.864755,1
5,214,13,43,23,8345,170,96,61.23080667,-144.8612033,0
5,214,13,44,17,8306,240,121,61.24976,-144.8489583,1
5,214,13,44,17,8306,240,118,61.24976,-144.8489583,1
5,214,13,44,28,8345,170,101,61.25330333,-144.8471317,1
5,214,13,44,29,8345,170,101,61.254015,-144.8468317,0
5,214,13,44,58,8184,150,97,61.26421,-144.8416317,1
5,214,13,45,16,8345,170,104,61.27042333,-144.8372617,0
5,214,13,45,42,8184,150,118,61.27895,-144.8316267,1
5,214,13,45,43,8184,150,118,61.27930667,-144.8314583,1
5,214,13,46,0,8345,50,102,61.28581667,-144.8289483,0
5,214,13,46,0,8345,50,102,61.28581667,-144.8289483,0
5,214,13,46,28,8184,153,103,61.29549,-144.821475,0
5,214,13,46,28,8184,220,112,61.29549,-144.821475,0
5,214,13,46,29,8184,223,113,61.29580333,-144.82108,0
5,214,13,46,31,8184,220,111,61.296425,-144.8202783,0
5,214,13,47,22,8086,30,97,61.31290667,-144.80115,0
5,214,13,47,23,8086,30,94,61.31321333,-144.8006733,0
5,214,13,47,23,8086,30,94,61.31321333,-144.8006733,0
5,214,13,47,38,8205,140,103,61.31715167,-144.7943433,3
5,214,13,47,38,8205,140,101,61.31715167,-144.7943433,3
5,214,13,47,39,8205,140,98,61.31802,-144.7928467,1
5,214,13,48,8,8086,30,104,61.32664667,-144.7784917,1
5,214,13,48,8,8086,30,105,61.32664667,-144.7784917,1
5,214,13,48,22,8205,140,103,61.33035167,-144.77054,1
5,214,13,48,24,8205,140,105,61.33060667,-144.76994,1
5,214,13,48,25,8205,200,109,61.33111667,-144.7687433,0
5,214,13,48,25,8205,140,109,61.33111667,-144.7687433,0
5,214,13,48,26,8205,140,109,61.33136667,-144.76814,0
5,214,13,48,26,8205,200,112,61.33136667,-144.76814,0
5,214,13,48,27,8205,140,108,61.33161833,-144.7675333,0
5,214,13,48,35,8265,40,94,61.33366333,-144.7628317,1
5,214,13,48,36,8265,40,96,61.33392833,-144.7622667,1
5,214,13,48,55,8405,10,108,61.338845,-144.7514317,1
5,214,13,48,55,8405,10,106,61.338845,-144.7514317,1
5,214,13,49,24,8265,40,111,61.34591833,-144.7342367,1
5,214,13,49,39,8405,10,118,61.34844667,-144.7238283,0
5,214,13,49,39,8405,10,119,61.34844667,-144.7238283,0
5,214,13,50,5,8265,40,96,61.35314333,-144.7067067,0
5,214,13,50,20,8405,140,103,61.35633,-144.697295,1
5,214,13,50,21,8405,10,128,61.35655333,-144.6966867,1
5,214,13,50,21,8405,10,112,61.35655333,-144.6966867,1
5,214,13,53,3,8405,10,97,61.37369333,-144.5873583,1
5,214,13,53,3,8405,10,96,61.37369333,-144.5873583,1
5,214,13,53,4,8405,260,93,61.373945,-144.5868183,1
5,214,13,53,5,8405,260,95,61.37419333,-144.5862767,1
5,214,13,53,5,8405,10,100,61.37419333,-144.5862767,1
5,214,13,53,6,8405,260,93,61.37443833,-144.5857267,1
5,214,13,53,7,8405,10,98,61.37468167,-144.58517,1
5,214,13,53,7,8405,260,93,61.37468167,-144.58517,1
5,214,13,53,7,8405,10,99,61.37468167,-144.58517,1
5,214,13,53,8,8405,260,93,61.37492333,-144.5846083,1
5,214,13,53,8,8405,10,99,61.37492333,-144.5846083,1
5,214,13,53,9,8405,260,95,61.375165,-144.58404,1
5,214,13,53,9,8405,10,98,61.375165,-144.58404,1
5,214,13,53,9,8405,260,95,61.375165,-144.58404,1
5,214,13,53,10,8405,10,98,61.375405,-144.5834667,1
5,214,13,53,12,8405,260,93,61.37588167,-144.5823067,0
5,214,13,53,12,8405,10,97,61.37588167,-144.5823067,0
5,214,13,53,12,8405,10,100,61.37588167,-144.5823067,0
5,214,13,53,41,8265,180,112,61.38289167,-144.5661083,0
5,214,13,53,43,8265,180,109,61.383365,-144.564925,0
5,214,13,53,43,8265,180,106,61.383365,-144.564925,0
5,214,13,53,45,8265,180,111,61.383595,-144.564325,1
5,214,13,53,45,8265,180,112,61.383595,-144.564325,1
5,214,13,54,3,8405,260,103,61.388235,-144.5531133,0
5,214,13,54,4,8405,260,102,61.388485,-144.5525433,0
5,214,13,54,35,8184,210,102,61.39667333,-144.5347033,1
5,214,13,54,36,8184,210,98,61.39694333,-144.5340717,1
5,214,13,54,48,8265,180,104,61.4003,-144.5268533,1
5,214,13,54,58,8345,40,115,61.40296167,-144.5207083,1
5,214,13,54,58,8345,40,114,61.40296167,-144.5207083,1
5,214,13,55,0,8345,43,115,61.40342333,-144.5193383,1
5,214,13,55,7,8383,260,112,61.40458667,-144.5140783,0
5,214,13,55,8,8383,260,106,61.40469833,-144.5132767,0
5,214,13,55,18,8405,260,126,61.405405,-144.5051667,0
5,214,13,55,34,8103,140,123,61.405625,-144.4927067,0
5,214,13,55,35,8103,140,124,61.40565667,-144.4919083,0
5,214,13,55,48,8184,140,118,61.40794667,-144.4827383,1
5,214,13,56,4,8265,210,108,61.41318,-144.476135,0
5,214,13,56,5,8265,210,115,61.41353,-144.475775,0
5,214,13,56,13,8326,220,116,61.41634,-144.4732433,1
5,214,13,56,14,8326,220,113,61.41669333,-144.473225,1
5,214,13,56,21,8364,60,93,61.41844167,-144.4756767,0
5,214,13,56,28,8405,260,139,61.417775,-144.4790067,1
5,214,13,56,29,8405,263,141,61.41752,-144.47914,1
5,214,13,56,30,8405,170,126,61.41725667,-144.479165,1
5,214,13,56,30,8405,220,136,61.41725667,-144.479165,1
5,214,13,56,31,8405,260,144,61.41699333,-144.4790817,1
5,214,13,56,32,8405,220,135,61.41648667,-144.47863,0
5,214,13,56,32,8405,260,144,61.41648667,-144.47863,0
5,214,13,56,32,8405,170,111,61.41648667,-144.47863,0
5,214,13,56,34,8405,220,136,61.41648667,-144.47863,2
5,214,13,56,34,8405,260,142,61.41648667,-144.47863,2
5,214,13,56,55,8146,220,127,61.41895333,-144.4729433,1
5,214,13,57,26,8326,220,114,61.417175,-144.46997,0
5,214,13,57,32,8364,60,137,61.41876167,-144.4671317,1
5,214,13,57,39,8405,260,106,61.420625,-144.4634567,1
5,214,13,59,0,8405,110,128,61.45010333,-144.45227,0
5,214,13,59,1,8405,110,121,61.45049167,-144.4522017,1
5,214,13,59,33,8126,260,110,61.46298167,-144.45163,0
5,214,13,59,47,8225,170,109,61.46832833,-144.451865,0
5,214,13,59,48,8225,170,106,61.46870167,-144.4518917,0
5,214,13,59,49,8225,170,101,61.46907333,-144.4519167,0
5,214,13,59,55,8245,750,115,61.47128333,-144.4519967,0
5,214,13,59,56,8245,750,109,61.471655,-144.4520033,0
5,214,14,0,7,8287,20,96,61.47582667,-144.4519067,0
5,214,14,0,7,8287,20,95,61.47582667,-144.4519067,0
5,214,14,0,16,8326,753,115,61.47924167,-144.451135,0
5,214,14,0,24,8345,120,120,61.48216,-144.4508367,0
5,214,14,0,25,8345,133,114,61.482505,-144.45083,0
5,214,14,0,26,8345,120,114,61.48285,-144.4508283,0
5,214,14,0,26,8345,130,112,61.48285,-144.4508283,0
5,214,14,0,34,8383,30,112,61.48532833,-144.450465,1
5,214,14,0,34,8383,30,112,61.48532833,-144.450465,1
5,214,14,0,35,8383,30,111,61.48605667,-144.45014,0
5,214,14,0,36,8383,30,110,61.48642167,-144.449945,0
5,214,14,0,37,8383,30,106,61.48678833,-144.449725,0
5,214,14,0,38,8383,30,107,61.48715333,-144.4494717,0
5,214,14,0,39,8383,30,103,61.48751333,-144.4491883,0
5,214,14,0,39,8383,30,99,61.48751333,-144.4491883,0
5,214,14,0,41,8383,30,104,61.48822833,-144.4485683,0